date,time,status,lat,lon,altitude,now
2016/07/05,8:16:04,1,35.40128,140.207277,78,0
2016/07/05,8:16:06,1,35.40128,140.207277,78,1
2016/07/05,8:16:08,1,35.40128,140.207277,78,0
2016/07/05,8:16:10,1,35.40066,140.207547,80,0
2016/07/05,8:16:12,1,35.400562,140.207612,81,0
2016/07/05,8:16:14,1,35.400468,140.207642,81,0
2016/07/05,8:16:16,1,35.40039,140.207695,81,0
2016/07/05,8:16:18,1,35.400315,140.207753,81,0
2016/07/05,8:16:20,1,35.400245,140.207793,82,0
2016/07/05,8:16:22,1,35.400177,140.20785,81,0
2016/07/05,8:16:24,1,35.40012,140.207903,82,0
2016/07/05,8:16:26,1,35.40006,140.207927,83,1
2016/07/05,8:16:28,1,35.400012,140.20796,82,0
2016/07/05,8:16:30,1,35.399965,140.20798,82,0
2016/07/05,8:16:32,1,35.399917,140.208,81,0
2016/07/05,8:16:34,1,35.399848,140.208027,82,0
2016/07/05,8:16:36,1,35.399757,140.208058,80,0
2016/07/05,8:16:38,1,35.399663,140.208065,80,0
2016/07/05,8:16:40,1,35.399565,140.208065,79,0
2016/07/05,8:16:42,1,35.399428,140.20812,79,0
2016/07/05,8:16:44,1,35.399428,140.20812,79,1
2016/07/05,8:16:46,1,35.399428,140.20812,79,0
2016/07/05,8:16:48,1,35.3992,140.208257,80,0
2016/07/05,8:16:50,1,35.399122,140.208323,79,0
2016/07/05,8:16:52,1,35.399045,140.20841,78,0
2016/07/05,8:16:54,1,35.398965,140.208495,78,0
2016/07/05,8:16:56,1,35.398893,140.208573,77,0
2016/07/05,8:16:58,1,35.398837,140.2087,77,0
2016/07/05,8:17:00,1,35.398757,140.20878,77,0
2016/07/05,8:17:02,1,35.398757,140.20878,77,0
2016/07/05,8:17:04,1,35.398757,140.20878,77,1
2016/07/05,8:17:06,1,35.398757,140.20878,77,0
2016/07/05,8:17:08,1,35.398757,140.20878,77,0
2016/07/05,8:17:10,1,35.398757,140.20878,77,0
2016/07/05,8:17:12,1,35.398757,140.20878,77,0
2016/07/05,8:17:14,1,35.398757,140.20878,77,0
2016/07/05,8:17:16,1,35.398757,140.20878,77,0
2016/07/05,8:17:18,1,35.398757,140.20878,77,0
2016/07/05,8:17:20,1,35.398757,140.20878,77,0
2016/07/05,8:17:22,1,35.397948,140.209812,77,1
2016/07/05,8:17:24,1,35.397863,140.209895,78,0
2016/07/05,8:17:26,1,35.397778,140.209998,79,0
2016/07/05,8:17:28,1,35.397683,140.21007,79,0
2016/07/05,8:17:30,1,35.397585,140.210157,79,0
2016/07/05,8:17:32,1,35.397585,140.210157,79,0
2016/07/05,8:17:34,1,35.397585,140.210157,79,0
2016/07/05,8:17:36,1,35.397585,140.210157,79,0
2016/07/05,8:17:38,1,35.397585,140.210157,79,0
2016/07/05,8:17:40,1,35.397585,140.210157,79,0
2016/07/05,8:17:42,1,35.397585,140.210157,79,1
2016/07/05,8:17:44,1,35.397585,140.210157,79,0
2016/07/05,8:17:46,1,35.397585,140.210157,79,0
2016/07/05,8:17:48,1,35.397585,140.210157,79,0
2016/07/05,8:17:50,1,35.397585,140.210157,79,0
2016/07/05,8:17:52,1,35.397585,140.210157,79,0
2016/07/05,8:17:54,1,35.397585,140.210157,79,0
2016/07/05,8:17:56,1,35.397585,140.210157,79,0
2016/07/05,8:17:58,1,35.397585,140.210157,79,0
2016/07/05,8:18:00,1,35.397585,140.210157,79,1
2016/07/05,8:18:02,1,35.397585,140.210157,79,0
2016/07/05,8:18:04,1,35.397585,140.210157,79,0
2016/07/05,8:18:06,1,35.397585,140.210157,79,0
2016/07/05,8:18:08,1,35.397585,140.210157,79,0
2016/07/05,8:18:10,1,35.397585,140.210157,79,0
2016/07/05,8:18:12,1,35.397585,140.210157,79,0
2016/07/05,8:18:14,1,35.397585,140.210157,79,0
2016/07/05,8:18:16,1,35.397585,140.210157,79,0
2016/07/05,8:18:18,1,35.397585,140.210157,79,0
2016/07/05,8:18:20,1,35.397585,140.210157,79,1
2016/07/05,8:18:22,1,35.397585,140.210157,79,0
2016/07/05,8:18:24,1,35.397585,140.210157,79,0
2016/07/05,8:18:26,1,35.397585,140.210157,79,0
2016/07/05,8:18:28,1,35.397585,140.210157,79,0
2016/07/05,8:18:30,1,35.397585,140.210157,79,0
2016/07/05,8:18:32,1,35.395295,140.210452,98,0
2016/07/05,8:18:34,1,35.395202,140.210337,98,0
2016/07/05,8:18:36,1,35.395093,140.210247,94,0
2016/07/05,8:18:38,1,35.394957,140.210072,93,1
2016/07/05,8:18:40,1,35.394843,140.209958,91,0
2016/07/05,8:18:42,1,35.394727,140.209863,91,0
2016/07/05,8:18:44,1,35.394615,140.209798,91,0
2016/07/05,8:18:46,1,35.394503,140.209775,88,0
2016/07/05,8:18:48,1,35.394393,140.20972,90,0
2016/07/05,8:18:50,1,35.394283,140.209662,90,0
2016/07/05,8:18:52,1,35.394165,140.209623,88,0
2016/07/05,8:18:54,1,35.394067,140.209573,88,0
2016/07/05,8:18:56,1,35.393972,140.20953,88,0
2016/07/05,8:18:58,1,35.39387,140.209478,87,1
2016/07/05,8:19:00,1,35.39377,140.209422,87,0
2016/07/05,8:19:02,1,35.393678,140.20933,87,0
2016/07/05,8:19:04,1,35.393597,140.20922,86,0
2016/07/05,8:19:06,1,35.393523,140.209103,87,0
2016/07/05,8:19:08,1,35.39345,140.208975,88,0
2016/07/05,8:19:10,1,35.393378,140.208873,87,0
2016/07/05,8:19:12,1,35.393317,140.20875,89,0
2016/07/05,8:19:14,1,35.393248,140.208645,89,0
2016/07/05,8:19:16,1,35.39318,140.20853,90,1
2016/07/05,8:19:18,1,35.393102,140.208452,87,0
2016/07/05,8:19:20,1,35.393005,140.208375,85,0
2016/07/05,8:19:22,1,35.392938,140.208283,85,0
2016/07/05,8:19:24,1,35.392867,140.208188,87,0
2016/07/05,8:19:26,1,35.3928,140.208105,89,0
2016/07/05,8:19:28,1,35.392725,140.208015,89,0
2016/07/05,8:19:30,1,35.392692,140.207977,90,0
2016/07/05,8:19:32,1,35.392628,140.207895,89,0
2016/07/05,8:19:34,1,35.392565,140.207805,89,0
2016/07/05,8:19:36,1,35.392495,140.207722,89,1
2016/07/05,8:19:38,1,35.392355,140.207557,91,0
2016/07/05,8:19:40,1,35.392267,140.207452,89,0
2016/07/05,8:19:42,1,35.392197,140.207348,88,0
2016/07/05,8:19:44,1,35.392108,140.20724,87,0
2016/07/05,8:19:46,1,35.39203,140.207127,88,0
2016/07/05,8:19:48,1,35.391993,140.207067,89,0
2016/07/05,8:19:50,1,35.391915,140.206973,91,0
2016/07/05,8:19:52,1,35.391817,140.206878,89,0
2016/07/05,8:19:54,1,35.391728,140.206807,89,1
2016/07/05,8:19:56,1,35.391575,140.206712,92,0
2016/07/05,8:19:58,1,35.391467,140.206643,91,0
2016/07/05,8:20:00,1,35.39136,140.20658,91,0
2016/07/05,8:20:02,1,35.391247,140.206538,91,0
2016/07/05,8:20:04,1,35.391145,140.206497,92,0
2016/07/05,8:20:06,1,35.391023,140.20645,92,0
2016/07/05,8:20:08,1,35.39092,140.206428,93,0
2016/07/05,8:20:10,1,35.390805,140.206397,92,0
2016/07/05,8:20:12,1,35.3907,140.206348,92,0
2016/07/05,8:20:14,1,35.390592,140.206313,91,1
2016/07/05,8:20:16,1,35.390487,140.206287,91,0
2016/07/05,8:20:18,1,35.390392,140.20626,91,0
2016/07/05,8:20:20,1,35.390303,140.20622,92,0
2016/07/05,8:20:22,1,35.390218,140.20614,94,0
2016/07/05,8:20:24,1,35.390138,140.206063,92,0
2016/07/05,8:20:26,1,35.390053,140.205967,94,0
2016/07/05,8:20:28,1,35.39001,140.20592,94,0
2016/07/05,8:20:30,1,35.389923,140.205807,97,0
2016/07/05,8:20:32,1,35.389858,140.205703,97,1
2016/07/05,8:20:34,1,35.389778,140.205612,98,0
2016/07/05,8:20:36,1,35.389778,140.205612,98,0
2016/07/05,8:20:38,1,35.389778,140.205612,98,0
2016/07/05,8:20:40,1,35.389778,140.205612,98,0
2016/07/05,8:20:42,1,35.389778,140.205612,98,0
2016/07/05,8:20:44,1,35.389778,140.205612,98,0
2016/07/05,8:20:46,1,35.389778,140.205612,98,0
2016/07/05,8:20:48,1,35.389778,140.205612,98,0
2016/07/05,8:20:50,1,35.389778,140.205612,98,0
2016/07/05,8:20:52,1,35.389778,140.205612,98,1
2016/07/05,8:20:54,1,35.389778,140.205612,98,0
2016/07/05,8:20:56,1,35.389778,140.205612,98,0
2016/07/05,8:20:58,1,35.389778,140.205612,98,0
2016/07/05,8:21:00,1,35.389778,140.205612,98,0
2016/07/05,8:21:02,1,35.389778,140.205612,98,0
2016/07/05,8:21:04,1,35.389768,140.204062,95,0
2016/07/05,8:21:06,1,35.389795,140.203955,95,0
2016/07/05,8:21:08,1,35.389795,140.203955,95,0
2016/07/05,8:21:10,1,35.389795,140.203955,95,1
2016/07/05,8:21:12,1,35.389795,140.203955,95,0
2016/07/05,8:21:14,1,35.389795,140.203955,95,0
2016/07/05,8:21:16,1,35.38996,140.203477,98,0
2016/07/05,8:21:18,1,35.389952,140.203407,96,0
2016/07/05,8:21:20,1,35.389993,140.203335,97,0
2016/07/05,8:21:22,1,35.390035,140.203255,97,0
2016/07/05,8:21:24,1,35.390092,140.203162,96,0
2016/07/05,8:21:26,1,35.39017,140.203045,97,0
2016/07/05,8:21:28,1,35.390207,140.202968,97,0
2016/07/05,8:21:30,1,35.390207,140.202968,97,1
2016/07/05,8:21:32,1,35.390207,140.202968,97,0
2016/07/05,8:21:34,1,35.390207,140.202968,97,0
2016/07/05,8:21:36,1,35.390207,140.202968,97,0
2016/07/05,8:21:38,1,35.390207,140.202968,97,0
2016/07/05,8:21:40,1,35.390207,140.202968,97,0
2016/07/05,8:21:42,1,35.390207,140.202968,97,0
2016/07/05,8:21:44,1,35.390207,140.202968,97,0
2016/07/05,8:21:46,1,35.390207,140.202968,97,0
2016/07/05,8:21:48,1,35.390207,140.202968,97,1
2016/07/05,8:21:50,1,35.390207,140.202968,97,0
2016/07/05,8:21:52,1,35.390207,140.202968,97,0
2016/07/05,8:21:54,1,35.390207,140.202968,97,0
2016/07/05,8:21:56,1,35.390207,140.202968,97,0
2016/07/05,8:21:58,1,35.390207,140.202968,97,0
2016/07/05,8:22:00,1,35.390207,140.202968,97,0
2016/07/05,8:22:02,1,35.390207,140.202968,97,0
2016/07/05,8:22:04,1,35.390207,140.202968,97,0
2016/07/05,8:22:06,1,35.390207,140.202968,97,0
2016/07/05,8:22:08,1,35.390207,140.202968,97,1
2016/07/05,8:22:10,1,35.390207,140.202968,97,0
2016/07/05,8:22:12,1,35.390207,140.202968,97,0
2016/07/05,8:22:14,1,35.390207,140.202968,97,0
2016/07/05,8:22:16,1,35.390207,140.202968,97,0
2016/07/05,8:22:18,1,35.390207,140.202968,97,0
2016/07/05,8:22:20,1,35.388937,140.200543,100,0
2016/07/05,8:22:22,1,35.388937,140.200543,100,0
2016/07/05,8:22:24,1,35.38878,140.20031,102,0
2016/07/05,8:22:26,1,35.388702,140.200188,102,1
2016/07/05,8:22:28,1,35.388702,140.200188,102,0
2016/07/05,8:22:30,1,35.388702,140.200188,102,0
2016/07/05,8:22:32,1,35.388622,140.199773,100,0
2016/07/05,8:22:34,1,35.388618,140.199557,99,0
2016/07/05,8:22:36,1,35.388473,140.19947,100,0
2016/07/05,8:22:38,1,35.388383,140.19933,100,0
2016/07/05,8:22:40,1,35.388235,140.199233,101,0
2016/07/05,8:22:42,1,35.388052,140.19913,101,0
2016/07/05,8:22:44,1,35.387928,140.199102,102,0
2016/07/05,8:22:46,1,35.387815,140.199053,102,1
2016/07/05,8:22:48,1,35.387687,140.199062,102,0
2016/07/05,8:22:50,1,35.387562,140.199058,102,0
2016/07/05,8:22:52,1,35.387498,140.199057,101,0
2016/07/05,8:22:54,1,35.387382,140.199073,101,0
2016/07/05,8:22:56,1,35.387265,140.199112,101,0
2016/07/05,8:22:58,1,35.38716,140.199162,103,0
2016/07/05,8:23:00,1,35.387042,140.199172,103,0
2016/07/05,8:23:02,1,35.38692,140.19918,102,0
2016/07/05,8:23:04,1,35.38681,140.199183,104,1
2016/07/05,8:23:06,1,35.386687,140.199143,104,0
2016/07/05,8:23:08,1,35.386563,140.199095,105,0
2016/07/05,8:23:10,1,35.386442,140.199033,104,0
2016/07/05,8:23:12,1,35.386327,140.198972,102,0
2016/07/05,8:23:14,1,35.386327,140.198972,102,0
2016/07/05,8:23:16,1,35.386327,140.198972,102,0
2016/07/05,8:23:18,1,35.386327,140.198972,102,0
2016/07/05,8:23:20,1,35.386327,140.198972,102,0
2016/07/05,8:23:22,1,35.386327,140.198972,102,0
2016/07/05,8:23:24,1,35.386327,140.198972,102,1
2016/07/05,8:23:26,1,35.386327,140.198972,102,0
2016/07/05,8:23:28,1,35.386327,140.198972,102,0
2016/07/05,8:23:30,1,35.386327,140.198972,102,0
2016/07/05,8:23:32,1,35.386327,140.198972,102,0
2016/07/05,8:23:34,1,35.386327,140.198972,102,0
2016/07/05,8:23:36,1,35.386327,140.198972,102,0
2016/07/05,8:23:38,1,35.386327,140.198972,102,0
2016/07/05,8:23:40,1,35.386327,140.198972,102,0
2016/07/05,8:23:42,1,35.386327,140.198972,102,1
2016/07/05,8:23:44,1,35.386327,140.198972,102,0
2016/07/05,8:23:46,1,35.386327,140.198972,102,0
2016/07/05,8:23:48,1,35.386327,140.198972,102,0
2016/07/05,8:23:50,1,35.386327,140.198972,102,0
2016/07/05,8:23:52,1,35.386327,140.198972,102,0
2016/07/05,8:23:54,1,35.386327,140.198972,102,0
2016/07/05,8:23:56,1,35.386327,140.198972,102,0
2016/07/05,8:23:58,1,35.384045,140.197023,104,0
2016/07/05,8:24:00,1,35.383982,140.196938,104,0
2016/07/05,8:24:02,1,35.3839,140.196843,103,1
2016/07/05,8:24:04,1,35.383813,140.19675,104,0
2016/07/05,8:24:06,1,35.383715,140.196677,104,0
2016/07/05,8:24:08,1,35.383617,140.196585,104,0
2016/07/05,8:24:10,1,35.383617,140.196585,104,0
2016/07/05,8:24:12,1,35.383617,140.196585,104,0
2016/07/05,8:24:14,1,35.383617,140.196585,104,0
2016/07/05,8:24:16,1,35.383617,140.196585,104,0
2016/07/05,8:24:18,1,35.38317,140.196375,103,0
2016/07/05,8:24:20,1,35.38317,140.196375,103,1
2016/07/05,8:24:22,1,35.38317,140.196375,103,0
2016/07/05,8:24:24,1,35.38317,140.196375,103,0
2016/07/05,8:24:26,1,35.38317,140.196375,103,0
2016/07/05,8:24:28,1,35.38317,140.196375,103,0
2016/07/05,8:24:30,1,35.38317,140.196375,103,0
2016/07/05,8:24:32,1,35.38317,140.196375,103,0
2016/07/05,8:24:34,1,35.38317,140.196375,103,0
2016/07/05,8:24:36,1,35.38317,140.196375,103,0
2016/07/05,8:24:38,1,35.38317,140.196375,103,0
2016/07/05,8:24:40,1,35.38317,140.196375,103,1
2016/07/05,8:24:42,1,35.38317,140.196375,103,0
2016/07/05,8:24:44,1,35.38317,140.196375,103,0
2016/07/05,8:24:46,1,35.38317,140.196375,103,0
2016/07/05,8:24:48,1,35.38317,140.196375,103,0
2016/07/05,8:24:50,1,35.38317,140.196375,103,0
2016/07/05,8:24:52,1,35.38317,140.196375,103,0
2016/07/05,8:24:54,1,35.38317,140.196375,103,0
2016/07/05,8:24:56,1,35.38317,140.196375,103,0
2016/07/05,8:24:58,1,35.38317,140.196375,103,1
2016/07/05,8:25:00,1,35.38317,140.196375,103,0
2016/07/05,8:25:02,1,35.38317,140.196375,103,0
2016/07/05,8:25:04,1,35.38317,140.196375,103,0
2016/07/05,8:25:06,1,35.38317,140.196375,103,0
2016/07/05,8:25:08,1,35.38317,140.196375,103,0
2016/07/05,8:25:10,1,35.38317,140.196375,103,0
2016/07/05,8:25:12,1,35.38317,140.196375,103,0
2016/07/05,8:25:14,1,35.38317,140.196375,103,0
2016/07/05,8:25:16,1,35.38317,140.196375,103,0
2016/07/05,8:25:18,1,35.38317,140.196375,103,1
2016/07/05,8:25:20,1,35.38317,140.196375,103,0
2016/07/05,8:25:22,1,35.38317,140.196375,103,0
2016/07/05,8:25:24,1,35.38317,140.196375,103,0
2016/07/05,8:25:26,1,35.38317,140.196375,103,0
2016/07/05,8:25:28,1,35.38317,140.196375,103,0
2016/07/05,8:25:30,1,35.38317,140.196375,103,0
2016/07/05,8:25:32,1,35.38317,140.196375,103,0
2016/07/05,8:25:34,1,35.38317,140.196375,103,0
2016/07/05,8:25:36,1,35.38317,140.196375,103,1
2016/07/05,8:25:38,1,35.380328,140.194375,114,0
2016/07/05,8:25:40,1,35.38028,140.194275,115,0
2016/07/05,8:25:42,1,35.380262,140.194172,116,0
2016/07/05,8:25:44,1,35.380252,140.194065,118,0
2016/07/05,8:25:46,1,35.380253,140.193962,118,0
2016/07/05,8:25:48,1,35.380258,140.193803,116,0
2016/07/05,8:25:50,1,35.380275,140.193692,116,0
2016/07/05,8:25:52,1,35.380275,140.193692,116,0
2016/07/05,8:25:54,1,35.38028,140.193528,115,0
2016/07/05,8:25:56,1,35.380267,140.193422,117,1
2016/07/05,8:25:58,1,35.380265,140.193315,116,0
2016/07/05,8:26:00,1,35.380252,140.193205,115,0
2016/07/05,8:26:02,1,35.380252,140.193205,115,0
2016/07/05,8:26:04,1,35.380252,140.193205,115,0
2016/07/05,8:26:06,1,35.380252,140.193205,115,0
2016/07/05,8:26:08,1,35.380252,140.193205,115,0
2016/07/05,8:26:10,1,35.380252,140.193205,115,0
2016/07/05,8:26:12,1,35.380252,140.193205,115,0
2016/07/05,8:26:14,1,35.380252,140.193205,115,1
2016/07/05,8:26:16,1,35.380252,140.193205,115,0
2016/07/05,8:26:18,1,35.380027,140.192345,121,0
2016/07/05,8:26:20,1,35.379988,140.192253,121,0
2016/07/05,8:26:22,1,35.37995,140.192165,122,0
2016/07/05,8:26:24,1,35.379902,140.192085,121,0
2016/07/05,8:26:26,1,35.379902,140.192085,121,0
2016/07/05,8:26:28,1,35.379902,140.192085,121,0
2016/07/05,8:26:30,1,35.379902,140.192085,121,0
2016/07/05,8:26:32,1,35.379902,140.192085,121,0
2016/07/05,8:26:34,1,35.379678,140.191827,130,1
2016/07/05,8:26:36,1,35.379635,140.191757,131,0
2016/07/05,8:26:38,1,35.379635,140.191757,131,0
2016/07/05,8:26:40,1,35.379635,140.191757,131,0
2016/07/05,8:26:42,1,35.379502,140.191492,127,0
2016/07/05,8:26:44,1,35.379465,140.19143,125,0
2016/07/05,8:26:46,1,35.379435,140.191355,127,0
2016/07/05,8:26:48,1,35.37941,140.191273,129,0
2016/07/05,8:26:50,1,35.37941,140.191273,129,0
2016/07/05,8:26:52,1,35.37941,140.191273,129,1
2016/07/05,8:26:54,1,35.37941,140.191273,129,0
2016/07/05,8:26:56,1,35.37941,140.191273,129,0
2016/07/05,8:26:58,1,35.37941,140.191273,129,0
2016/07/05,8:27:00,1,35.37941,140.191273,129,0
2016/07/05,8:27:02,1,35.37941,140.191273,129,0
2016/07/05,8:27:04,1,35.37941,140.191273,129,0
2016/07/05,8:27:06,1,35.37941,140.191273,129,0
2016/07/05,8:27:08,1,35.37941,140.191273,129,0
2016/07/05,8:27:10,1,35.37941,140.191273,129,0
2016/07/05,8:27:12,1,35.37941,140.191273,129,1
2016/07/05,8:27:14,1,35.37941,140.191273,129,0
2016/07/05,8:27:16,1,35.37941,140.191273,129,0
2016/07/05,8:27:18,1,35.37941,140.191273,129,0
2016/07/05,8:27:20,1,35.37941,140.191273,129,0
2016/07/05,8:27:22,1,35.37941,140.191273,129,0
2016/07/05,8:27:24,1,35.37941,140.191273,129,0
2016/07/05,8:27:26,1,35.37941,140.191273,129,0
2016/07/05,8:27:28,1,35.379717,140.189072,141,0
2016/07/05,8:27:30,1,35.379718,140.18893,139,1
2016/07/05,8:27:32,1,35.37956,140.188735,136,0
2016/07/05,8:27:34,1,35.379535,140.18868,136,0
2016/07/05,8:27:36,1,35.379535,140.18868,136,0
2016/07/05,8:27:38,1,35.379535,140.18868,136,0
2016/07/05,8:27:40,1,35.379535,140.18868,136,0
2016/07/05,8:27:42,1,35.379535,140.18868,136,0
2016/07/05,8:27:44,1,35.379535,140.18868,136,0
2016/07/05,8:27:46,1,35.379032,140.18823,134,0
2016/07/05,8:27:48,1,35.378992,140.188132,137,0
2016/07/05,8:27:50,1,35.37896,140.188017,139,1
2016/07/05,8:27:52,1,35.37891,140.187933,140,0
2016/07/05,8:27:54,1,35.378855,140.187895,137,0
2016/07/05,8:27:56,1,35.378855,140.187895,137,0
2016/07/05,8:27:58,1,35.378757,140.187713,140,0
2016/07/05,8:28:00,1,35.378703,140.187642,134,0
2016/07/05,8:28:02,1,35.37864,140.187567,135,0
2016/07/05,8:28:04,1,35.378583,140.187487,135,0
2016/07/05,8:28:06,1,35.378527,140.187393,135,0
2016/07/05,8:28:08,1,35.378475,140.187318,137,1
2016/07/05,8:28:10,1,35.37837,140.187188,134,0
2016/07/05,8:28:12,1,35.378298,140.18709,138,0
2016/07/05,8:28:14,1,35.378227,140.186985,139,0
2016/07/05,8:28:16,1,35.378153,140.186878,138,0
2016/07/05,8:28:18,1,35.37809,140.186782,140,0
2016/07/05,8:28:20,1,35.37799,140.186745,140,0
2016/07/05,8:28:22,1,35.377873,140.186777,140,0
2016/07/05,8:28:24,1,35.377758,140.186793,138,0
2016/07/05,8:28:26,1,35.37765,140.186807,140,0
2016/07/05,8:28:28,1,35.377543,140.186822,140,1
2016/07/05,8:28:30,1,35.377438,140.186852,140,0
2016/07/05,8:28:32,1,35.377382,140.186865,140,0
2016/07/05,8:28:34,1,35.377273,140.186877,140,0
2016/07/05,8:28:36,1,35.377128,140.18692,139,0
2016/07/05,8:28:38,1,35.377022,140.186935,139,0
2016/07/05,8:28:40,1,35.376912,140.186957,139,0
2016/07/05,8:28:42,1,35.3768,140.186965,138,0
2016/07/05,8:28:44,1,35.376693,140.186932,140,0
2016/07/05,8:28:46,1,35.376638,140.186922,140,1
2016/07/05,8:28:48,1,35.376538,140.186918,139,0
2016/07/05,8:28:50,1,35.376538,140.186918,139,0
2016/07/05,8:28:52,1,35.376538,140.186918,139,0
2016/07/05,8:28:54,1,35.376538,140.186918,139,0
2016/07/05,8:28:56,1,35.376538,140.186918,139,0
2016/07/05,8:28:58,1,35.376538,140.186918,139,0
2016/07/05,8:29:00,1,35.376538,140.186918,139,0
2016/07/05,8:29:02,1,35.376538,140.186918,139,0
2016/07/05,8:29:04,1,35.376538,140.186918,139,0
2016/07/05,8:29:06,1,35.376538,140.186918,139,1
2016/07/05,8:29:08,1,35.376538,140.186918,139,0
2016/07/05,8:29:10,1,35.376538,140.186918,139,0
2016/07/05,8:29:12,1,35.376538,140.186918,139,0
2016/07/05,8:29:14,1,35.376538,140.186918,139,0
2016/07/05,8:29:16,1,35.376538,140.186918,139,0
2016/07/05,8:29:18,1,35.376538,140.186918,139,0
2016/07/05,8:29:20,1,35.376538,140.186918,139,0
2016/07/05,8:29:22,1,35.376538,140.186918,139,0
2016/07/05,8:29:24,1,35.376538,140.186918,139,1
2016/07/05,8:29:26,1,35.376538,140.186918,139,0
2016/07/05,8:29:28,1,35.376538,140.186918,139,0
2016/07/05,8:29:30,1,35.376538,140.186918,139,0
2016/07/05,8:29:32,1,35.376538,140.186918,139,0
2016/07/05,8:29:34,1,35.376538,140.186918,139,0
2016/07/05,8:29:36,1,35.376538,140.186918,139,0
2016/07/05,8:29:38,1,35.376538,140.186918,139,0
2016/07/05,8:29:40,1,35.376538,140.186918,139,0
2016/07/05,8:29:42,1,35.376538,140.186918,139,0
2016/07/05,8:29:44,1,35.372222,140.185613,122,1
2016/07/05,8:29:46,1,35.372083,140.185425,121,0
2016/07/05,8:29:48,1,35.371922,140.185237,118,0
2016/07/05,8:29:50,1,35.371755,140.18506,117,0
2016/07/05,8:29:52,1,35.371617,140.184868,114,0
2016/07/05,8:29:54,1,35.371482,140.18468,112,0
2016/07/05,8:29:56,1,35.371333,140.184503,111,0
2016/07/05,8:29:58,1,35.37119,140.184318,109,0
2016/07/05,8:30:00,1,35.37119,140.184318,109,0
2016/07/05,8:30:02,1,35.371028,140.184177,108,1
2016/07/05,8:30:04,1,35.370755,140.184045,106,0
2016/07/05,8:30:06,1,35.370578,140.183977,109,0
2016/07/05,8:30:08,1,35.370578,140.183977,109,0
2016/07/05,8:30:10,1,35.370137,140.18394,102,0
2016/07/05,8:30:12,1,35.369985,140.18399,99,0
2016/07/05,8:30:14,1,35.369985,140.18399,99,0
2016/07/05,8:30:16,1,35.369768,140.183963,96,0
2016/07/05,8:30:18,1,35.36964,140.184032,96,0
2016/07/05,8:30:20,1,35.36964,140.184032,96,0
2016/07/05,8:30:22,1,35.369322,140.184138,94,1
2016/07/05,8:30:24,1,35.369203,140.184172,94,0
2016/07/05,8:30:26,1,35.369092,140.184212,93,0
2016/07/05,8:30:28,1,35.369002,140.184275,92,0
2016/07/05,8:30:30,1,35.368898,140.184338,92,0
2016/07/05,8:30:32,1,35.368843,140.184358,92,0
2016/07/05,8:30:34,1,35.368843,140.184358,92,0
2016/07/05,8:30:36,1,35.368843,140.184358,92,0
2016/07/05,8:30:38,1,35.368843,140.184358,92,0
2016/07/05,8:30:40,1,35.368843,140.184358,92,1
2016/07/05,8:30:42,1,35.368843,140.184358,92,0
2016/07/05,8:30:44,1,35.368232,140.184532,93,0
2016/07/05,8:30:46,1,35.368082,140.184578,94,0
2016/07/05,8:30:48,1,35.368082,140.184578,94,0
2016/07/05,8:30:50,1,35.367877,140.184645,94,0
2016/07/05,8:30:52,1,35.367877,140.184645,94,0
2016/07/05,8:30:54,1,35.367758,140.184647,93,0
2016/07/05,8:30:56,1,35.367628,140.184655,92,0
2016/07/05,8:30:58,1,35.3675,140.184665,93,0
2016/07/05,8:31:00,1,35.367362,140.18466,92,1
2016/07/05,8:31:02,1,35.367077,140.184685,92,0
2016/07/05,8:31:04,1,35.367077,140.184685,92,0
2016/07/05,8:31:06,1,35.366858,140.184707,90,0
2016/07/05,8:31:08,1,35.366722,140.18471,90,0
2016/07/05,8:31:10,1,35.366588,140.184712,91,0
2016/07/05,8:31:12,1,35.366463,140.184708,91,0
2016/07/05,8:31:14,1,35.366348,140.18473,89,0
2016/07/05,8:31:16,1,35.366233,140.184745,88,0
2016/07/05,8:31:18,1,35.366122,140.184753,87,1
2016/07/05,8:31:20,1,35.366017,140.184758,87,0
2016/07/05,8:31:22,1,35.365907,140.184758,87,0
2016/07/05,8:31:24,1,35.365798,140.18476,88,0
2016/07/05,8:31:26,1,35.365695,140.184773,88,0
2016/07/05,8:31:28,1,35.365595,140.184783,88,0
2016/07/05,8:31:30,1,35.3655,140.18478,88,0
2016/07/05,8:31:32,1,35.365402,140.184778,88,0
2016/07/05,8:31:34,1,35.365315,140.18479,88,0
2016/07/05,8:31:36,1,35.365227,140.184817,88,0
2016/07/05,8:31:38,1,35.365142,140.184825,88,1
2016/07/05,8:31:40,1,35.36506,140.184843,88,0
2016/07/05,8:31:42,1,35.365005,140.184875,91,0
2016/07/05,8:31:44,1,35.364935,140.184872,89,0
2016/07/05,8:31:46,1,35.364898,140.184875,90,0
2016/07/05,8:31:48,1,35.364835,140.184865,89,0
2016/07/05,8:31:50,1,35.364835,140.184865,89,0
2016/07/05,8:31:52,1,35.364835,140.184865,89,0
2016/07/05,8:31:54,1,35.364835,140.184865,89,0
2016/07/05,8:31:56,1,35.364638,140.184857,86,1
2016/07/05,8:31:58,1,35.364587,140.18483,85,0
2016/07/05,8:32:00,1,35.36456,140.184817,84,0
2016/07/05,8:32:02,1,35.364542,140.184807,85,0
2016/07/05,8:32:04,1,35.36454,140.184808,86,0
2016/07/05,8:32:06,1,35.36454,140.184808,86,0
